file_read_rate,file_write_rate,file_delete_rate,file_rename_rate,entropy_of_written_files,file_extension_changes,cpu_usage,memory_usage,process_creation_rate,network_connections,dns_queries_rate,data_upload_volume,registry_modifications,shadow_copy_deletions,privilege_escalation_attempts,suspicious_process_names,unsigned_drivers_loaded,registry_persistence_attempts,stage,stage_name,timestamp,sequence_id,time_offset
22.090295376247827,12.836065811771817,0.0,0.10574932052506261,5.044372217226821,0.0,42.30098728603812,25.257652182355216,3.0,0.7205834791876911,7.0,31.33566785402034,4.0,0.0,0.0,0.0,0.0,0.0,0,benign,2026-01-14 21:09:27.851357,29.0,60.0
13.86735656219702,4.095985727878267,0.0,0.29811220838446895,3.932512939626847,0.0,19.92018601828777,39.20555210571955,2.0,0.7820820847692139,4.0,5.08958941125871,4.0,0.0,0.0,0.0,0.0,0.0,0,benign,2026-01-14 21:09:27.855284,32.0,60.0
19.562799185426517,7.675101954103106,4.0,0.13440475630182683,3.791101505605013,2.0,19.56906766246988,45.62946928673327,3.0,13.346135675492267,4.0,48.553447004080574,2.0,0.0,0.0,0.0,0.0,0.0,0,benign,2026-01-14 21:09:47.828762,12.0,80.0
6.882080654122813,3.66984565448964,0.0,0.020299971731134292,5.219188889410279,4.0,37.35721246326925,33.74504327866652,1.0,21.63779606645474,5.0,35.18215068737447,4.0,0.0,0.0,0.0,0.0,0.0,0,benign,2026-01-14 21:09:47.851357,29.0,80.0
24.69539372179149,2.702759398117541,1.0,1.8352256791943802,4.322765156950219,1.0,39.826052240503586,49.32034946230999,3.0,3.1281769328096596,6.0,28.54734068943233,5.0,0.0,0.0,0.0,0.0,0.0,0,benign,2026-01-14 21:09:47.855284,32.0,80.0
32.29378076826053,1.0213598132674266,0.0,0.636750932850537,3.6446869853119854,1.0,23.423445335895504,29.321176716654644,3.0,2.8508900150391225,4.0,4.646815977272311,5.0,0.0,0.0,0.0,0.0,0.0,0,benign,2026-01-14 21:10:07.828762,12.0,100.0
14.954476975400391,2.013605662367312,0.0,0.11753147079518285,3.2102874283257448,1.788945764627024,35.341422060935386,10.063348751122447,2.683418646940536,1.641827281158269,7.155783058508096,67.24367884014124,4.472364411567559,0.0,0.0,0.0,0.0,0.0,0,benign,2026-01-14 21:10:07.851357,29.0,100.0
4.549405712915623,7.132443935617989,2.0,0.48670221735745195,4.274668394652168,1.0,0.0,40.311493443254676,4.0,12.555482713199586,5.0,12.262774356101234,4.0,0.0,0.0,0.0,0.0,0.0,0,benign,2026-01-14 21:10:07.855284,32.0,100.0
9.143455773940751,4.57982847172645,2.0,0.6064618022858124,3.9865660600722097,1.0,18.33172338601972,28.377633288738423,1.0,3.806725043057706,1.0,46.62579418635704,5.0,0.0,0.0,0.0,0.0,0.0,0,benign,2026-01-14 21:10:27.828762,12.0,120.0
15.946567059772466,3.5390301373319892,2.0,0.40623241761505946,4.339602047064738,1.0,21.389411368682996,20.268710382707923,0.0,19.932379020990624,5.0,27.505104947977433,4.0,0.0,0.0,0.0,0.0,0.0,0,benign,2026-01-14 21:10:27.851357,29.0,120.0
8.660177765029498,12.35430116214381,1.0,1.1954622245895288,3.57465818675881,0.0,23.157027505742644,46.90349824002755,2.0,4.903958633057978,6.0,66.7457820242032,3.0,0.0,0.0,0.0,0.0,0.0,0,benign,2026-01-14 21:10:27.855284,32.0,120.0
6.096336946183808,6.835474618585052,2.0,0.04847342476436511,4.584611405991297,1.0,14.702345006298572,55.71593449228945,1.0,6.6519062493978,3.0,120.97997498760458,4.0,0.0,0.0,0.0,0.0,0.0,0,benign,2026-01-14 21:10:47.828762,12.0,140.0
11.097615952196517,12.14799519891833,0.0,0.23476451378321722,4.064813798286454,3.0,38.0505381478386,43.13157221437142,3.0,13.900907445624053,4.0,20.748929734672995,3.0,0.0,0.0,0.0,0.0,0.0,0,benign,2026-01-14 21:10:47.855284,32.0,140.0
23.053565403053057,2.991604760987927,1.0,0.10144512337759355,5.072982224391619,1.0,31.011607934819704,58.65879547140853,2.0,11.318413472123632,14.0,49.24334174794251,2.0,0.0,0.0,0.0,0.0,0.0,0,benign,2026-01-14 21:11:07.828762,12.0,160.0
5.384769976305104,4.408724951519689,0.0,0.006280277987483368,4.2938344651705505,1.0,29.521401763883414,31.374361705828335,3.0,16.256253166400946,6.0,89.79789285511036,6.0,0.0,0.0,0.0,0.0,0.0,0,benign,2026-01-14 21:11:07.855284,32.0,160.0
9.231921244925147,9.800145776552975,3.411240245479569,0.04229534453210991,4.522666077404331,0.0,13.340471697456097,40.07341704780593,4.548320327306092,6.234458261283585,2.274160163653046,6.999112495220489,2.274160163653046,0.0,0.0,0.0,0.0,0.0,0,benign,2026-01-14 21:11:27.828762,12.0,180.0
7.4371010094427445,17.771574183231067,1.0,0.5255459274088159,4.240852749516801,1.0,26.458627432912152,25.054174654771508,0.0,3.247049199744312,9.0,18.691742342496198,5.0,0.0,0.0,0.0,0.0,0.0,0,benign,2026-01-14 21:11:27.855284,32.0,180.0
10.565217198071121,1.5133835515541163,2.0,0.9562042136956692,3.7875727057278175,0.0,13.377419394495668,53.07091222782168,2.0,18.982101840921825,4.0,206.8590869949893,1.0,0.0,0.0,0.0,0.0,0.0,0,benign,2026-01-14 21:11:47.828762,12.0,200.0
19.060763650581094,3.71382054985852,2.0,1.2879289500786244,4.392109613171564,2.0,24.936716984169085,46.57654913855194,2.0,39.465718830438846,4.0,62.37208483541065,1.0,0.0,0.0,0.0,0.0,0.0,0,benign,2026-01-14 21:11:47.855284,32.0,200.0
15.663372149144998,3.987906042554921,0.0,1.0474279369566633,2.9955473581321543,1.0,21.99243293940266,29.728600567686364,1.0,7.016476323824521,5.0,41.79590393404373,3.0,0.0,0.0,0.0,0.0,0.0,0,benign,2026-01-14 21:12:07.828762,12.0,220.0
19.587209246465,1.5572782128557319,0.0,0.1489081658277914,4.288466606949462,0.0,21.987213127287994,33.79019657039377,1.0,5.408296730529508,6.0,31.698515869768745,3.0,0.0,0.0,0.0,0.0,0.0,0,benign,2026-01-14 21:12:07.855284,32.0,220.0
20.326005338793802,10.78916052113123,2.0,0.03395419774722467,4.1287063809069595,1.0,25.247034363371863,1.2562063074318033,3.0,1.8821417255139736,5.0,36.63514549876809,7.0,0.0,0.0,0.0,0.0,0.0,0,benign,2026-01-14 21:12:27.828762,12.0,240.0
5.924905036566528,9.829930912356884,2.0,0.09857227065360841,3.7544729620152815,0.0,12.83432808233112,40.13158870818892,0.0,3.9737618251613034,4.0,13.737034634258293,2.0,0.0,0.0,0.0,0.0,0.0,0,benign,2026-01-14 21:12:27.855284,32.0,240.0
18.596900071451504,1.196447407854687,0.0,0.482294322188447,4.12853812277366,1.0,22.92786392703528,51.235248724490816,1.0,18.162206946838047,7.0,5.272105143373743,1.0,0.0,0.0,0.0,0.0,0.0,0,benign,2026-01-14 21:12:47.828762,12.0,260.0
170.05377182055145,12.525195579684127,2.0,0.43761641374400373,4.018311021732778,5.0,31.029374536443612,57.35059209616426,6.0,6.75065706880064,11.0,29.076886035264273,8.0,0.0,0.0,0.0,0.0,0.0,1,reconnaissance,2026-01-14 21:13:27.828762,12.0,300.0
155.64763083147196,5.044764165079451,2.0,0.28943440891322697,4.767203806895566,1.0,33.150711561231276,62.01766506315403,2.0,11.015177654262375,9.0,2.5400787047701505,5.0,0.0,3.0,0.0,0.0,0.0,1,reconnaissance,2026-01-14 21:13:27.851357,29.0,300.0
166.46535198029858,29.04289044925259,2.0,0.3183585421303614,3.337555653287641,2.0,53.451301123527486,38.15316557787574,3.0,14.485568477455057,12.0,21.375874353587683,6.0,0.0,0.0,0.0,0.0,0.0,1,reconnaissance,2026-01-14 21:13:27.855284,32.0,300.0
233.26921304819038,5.2143344426740965,2.007390643250268,0.10282503743502656,4.591907756944317,1.003695321625134,44.650963280734736,62.02924093443205,3.0110859648754023,22.744690576725183,11.040648537876475,32.256196164523736,10.03695321625134,0.0,1.003695321625134,0.0,0.0,0.0,1,reconnaissance,2026-01-14 21:13:47.828762,12.0,320.0
129.12104947173916,2.6925437055826946,1.0,0.044598881478423585,4.373793271617822,1.0,38.44803531704548,59.523108239492196,2.0,31.884005501514295,12.0,74.70348706604125,3.0,0.0,2.0,0.0,0.0,1.0,1,reconnaissance,2026-01-14 21:13:47.851357,29.0,320.0
122.6527904407601,6.305094674817583,0.0,0.06542848920206168,4.057292824700316,3.0,73.61622689235872,50.34506665307143,4.0,24.62124166694212,13.0,57.26964292605445,6.0,0.0,2.0,1.0,0.0,1.0,1,reconnaissance,2026-01-14 21:13:47.855284,32.0,320.0
117.55753818723404,7.343937249215158,0.0,0.17894060350042373,4.276048345321766,2.0,61.30229073636809,32.320053180200645,5.0,31.23376714157248,18.0,28.031632838315232,3.0,0.0,0.0,0.0,0.0,1.0,1,reconnaissance,2026-01-14 21:14:07.828762,12.0,340.0
135.0848631808539,1.3384425439716332,0.0,1.0080610120410138,3.742315216089187,2.0,39.47149131275885,61.12110556640847,5.0,21.791357833248263,13.0,1.5933916455163377,8.0,0.0,0.0,0.0,0.0,1.0,1,reconnaissance,2026-01-14 21:14:07.851357,29.0,340.0
132.70553743381467,9.553632284329776,2.2038528847528656,0.007137891575326749,4.95337005435619,0.0,55.16156289627052,70.24278937892157,1.1019264423764328,20.047494465711825,18.732749520399356,59.970943694606945,5.509632211882164,0.0,1.1019264423764328,0.0,0.0,0.0,1,reconnaissance,2026-01-14 21:14:07.855284,32.0,340.0
116.19734000036624,5.586092326159501,1.0,0.7543845016272556,4.831814150288096,4.0,80.04195923723684,40.08474155341566,6.0,7.222107190276885,12.0,2.1526712488929847,13.0,0.0,0.0,0.0,0.0,0.0,1,reconnaissance,2026-01-14 21:14:27.828762,12.0,360.0
144.75512969121579,1.9268397645897253,1.0,0.25243150805134457,3.7422867432975155,3.0,38.07933485201352,68.83113274649409,1.0,55.77744755655321,8.0,7.1845513409551875,5.0,0.0,1.0,1.0,0.0,0.0,1,reconnaissance,2026-01-14 21:14:27.851357,29.0,360.0
208.5692862617225,7.247194177603399,0.0,0.051443672508178,4.300233022574735,1.0,47.85310086169761,60.87332318998817,3.0,31.8447199176659,16.0,28.910139181987088,3.0,0.0,0.0,0.0,0.0,0.0,1,reconnaissance,2026-01-14 21:14:27.855284,32.0,360.0
178.23134962078583,2.291422474820088,0.0,1.700554762482679,4.813401937202861,2.0,39.37249150254934,52.525169094821486,7.0,32.16757328233037,14.0,14.26615022566645,4.0,0.0,1.0,1.0,0.0,0.0,1,reconnaissance,2026-01-14 21:14:47.828762,12.0,380.0
151.41019244879513,5.642771012719948,0.0,0.1272646278050624,4.846512582542996,1.0,17.72458790820331,52.20616137571421,3.0,7.087384464647653,12.0,26.37395943419267,4.0,0.0,0.0,0.0,0.0,1.0,1,reconnaissance,2026-01-14 21:14:47.851357,29.0,380.0
123.58323018158572,3.2840778719030332,1.0,0.06898828451121414,5.527482240619024,5.0,57.013469557533156,74.2904634033423,6.0,32.429943782841725,13.0,23.810198220012584,7.0,0.0,0.0,0.0,0.0,0.0,1,reconnaissance,2026-01-14 21:14:47.855284,32.0,380.0
70.36419257635035,8.975139540649359,0.0,0.08171391010516499,3.690785202344558,0.0,40.96704984834334,22.13245446953335,4.0,12.777760915213584,21.0,54.94587765099298,4.0,0.0,1.0,0.0,0.0,1.0,1,reconnaissance,2026-01-14 21:15:07.828762,12.0,400.0
179.88112534731286,9.051077385221825,1.0,0.5119055406283469,3.84065572503347,2.0,39.04492499211693,72.44156373112091,6.0,17.068150858159772,14.0,80.4426665575714,8.0,0.0,0.0,0.0,0.0,0.0,1,reconnaissance,2026-01-14 21:15:07.851357,29.0,400.0
224.08128640850222,2.7191635438567356,0.0,0.08559687677512988,3.753991421569024,1.0,50.52481238795896,68.2225998818237,3.0,16.094107390180767,9.0,31.932120352975776,6.0,0.0,2.0,0.0,0.0,0.0,1,reconnaissance,2026-01-14 21:15:07.855284,32.0,400.0
70.22401434662248,6.3778743926935135,1.0,1.0843037582763584,3.6866027651003246,3.0,73.86957693914158,53.0887750075366,5.0,7.686652662853563,16.0,61.601471992073314,7.0,0.0,1.0,0.0,0.0,0.0,1,reconnaissance,2026-01-14 21:15:27.828762,12.0,420.0
150.74320483956274,5.418217376436844,4.0,2.341327546709798,4.944784444268661,1.0,39.562205021941146,53.14135771491179,4.0,22.62064636625269,13.0,25.58467274613776,3.0,0.0,0.0,0.0,0.0,0.0,1,reconnaissance,2026-01-14 21:15:47.828762,12.0,440.0
117.96757402899166,7.4275286671351175,0.0,0.10354549650152366,4.604596092137986,2.0,41.12904395453789,58.26131076317113,4.0,11.596310236562765,18.0,7.6043837934858685,9.0,0.0,2.0,0.0,0.0,1.0,1,reconnaissance,2026-01-14 21:16:07.828762,12.0,460.0
191.31850865057925,4.230087514445202,0.0,0.1630049009388906,4.134339109482723,1.0,71.80704344436954,79.06530350720092,3.0,69.00658077252993,15.0,66.38912097247106,7.0,0.0,0.0,0.0,0.0,0.0,1,reconnaissance,2026-01-14 21:16:27.828762,12.0,480.0
164.00659717071943,1.1878807631173194,1.0,0.3510718787952582,4.247227858949674,0.0,17.177169943685435,44.81342709821021,2.0,59.376124453592254,9.0,53.36681734026272,7.0,0.0,0.0,0.0,0.0,0.0,1,reconnaissance,2026-01-14 21:16:47.828762,12.0,500.0
112.38126470013415,4.815523896141573,0.0,0.08244811279407308,4.235469683902113,0.0,31.26305169657704,68.641794485229,3.0,35.691340068457166,19.0,9.303767484321178,5.0,0.0,0.0,0.0,0.0,0.0,1,reconnaissance,2026-01-14 21:17:07.828762,12.0,520.0
30.7366326298093,11.64434193859844,2.0,0.24148613577810735,4.5506822489399825,1.0,36.27036657645947,76.56237301547034,9.0,11.324429287090705,10.0,28.754633908228687,17.886411705127642,0.0,2.424962789430973,0.0,1.0,0.0,2,privilege_escalation,2026-01-14 21:18:27.828762,12.0,600.0
38.66383266984274,10.602962492069858,2.0,0.523776197170687,4.891305152006029,4.0,39.92069241145544,63.19208367566653,9.0,46.033879562602635,13.0,108.56084844715001,21.154793188688966,0.0,10.180260633701927,1.0,0.0,0.0,2,privilege_escalation,2026-01-14 21:18:27.851357,29.0,600.0
34.913215782881906,16.35769551328946,2.483715991492823,0.11232390999594649,4.712439356530746,0.8279053304976077,67.62446825782102,67.9377181123046,1.6558106609952155,19.823482646147976,7.451147974478469,20.99799466247836,26.52325398791895,0.0,3.2327702077804292,0.8279053304976077,0.8279053304976077,0.0,2,privilege_escalation,2026-01-14 21:18:27.855284,32.0,600.0
50.846345774046156,5.405199871952413,2.0,0.5356932044196213,4.336893952314329,0.0,53.16759014520827,59.2250456667659,11.0,55.34694388644362,4.0,68.8398254278635,12.073284176298735,0.0,13.94652065288098,1.0,1.0,1.0,2,privilege_escalation,2026-01-14 21:18:47.828762,12.0,620.0
21.64407766495506,21.54496238902609,2.0,0.15496567724400961,4.976642007040181,3.0,51.302636911221704,71.52595509245573,7.0,26.872890480765868,7.0,49.26175208374342,18.844644500597425,0.0,4.625330537531784,1.0,1.0,1.0,2,privilege_escalation,2026-01-14 21:18:47.851357,29.0,620.0
14.520540183061614,5.153332768347401,1.0,3.0395121918721557,6.079522477159662,1.0,23.477878413239587,67.96123615356927,12.0,41.82414582634064,5.0,69.81101734601741,21.442673899515597,0.0,9.646811007439004,0.0,0.0,0.0,2,privilege_escalation,2026-01-14 21:18:47.855284,32.0,620.0
42.6391604216366,8.252655649813036,1.0,0.1835348701336012,4.361561545138382,2.0,43.819833052556106,68.84754748107876,6.0,88.63416166589687,7.0,47.417593079326046,25.621706476860496,0.0,5.845630509371382,1.0,0.0,0.0,2,privilege_escalation,2026-01-14 21:19:07.828762,12.0,640.0
22.52543161923509,14.647432570609348,1.0,1.7393259230572733,5.524271485474045,1.0,65.65907636167309,78.14416495856035,7.0,8.983845392272997,8.0,81.11886259984641,25.43842335273983,0.0,9.15540253773731,1.0,0.0,0.0,2,privilege_escalation,2026-01-14 21:19:07.851357,29.0,640.0
25.801789985707796,34.652468251217016,2.0,0.48774804057530163,5.334205828738067,1.0,45.55148550666768,65.40454257573663,3.0,34.731516706761795,7.0,135.04528160711882,20.88389634607514,0.0,15.45785765137003,0.0,0.0,0.0,2,privilege_escalation,2026-01-14 21:19:07.855284,32.0,640.0
49.36192701684932,12.334832782575045,3.0,0.12794057960926516,4.5843980089484635,3.0,60.21218331019082,48.99117828861405,8.0,22.904339937614925,11.0,135.39327209026226,19.03831373002384,0.0,3.9519941783338566,1.0,0.0,1.0,2,privilege_escalation,2026-01-14 21:19:27.828762,12.0,660.0
21.35477052266611,14.745581551190657,3.0,0.5638779014832295,5.108822030490686,1.0,42.1766028468635,83.03745856593859,5.0,47.50944474749709,9.0,10.115300791709734,13.433358274866777,0.0,9.417695961496545,1.0,0.0,0.0,2,privilege_escalation,2026-01-14 21:19:27.851357,29.0,660.0
55.91592385732522,13.95554805347063,4.0,0.08159960534272803,3.568382931302812,5.0,68.35660635425644,57.813441241959794,7.0,22.473377760779258,7.0,39.65039730616363,22.820426756207397,0.0,11.764074543225444,1.0,0.0,1.0,2,privilege_escalation,2026-01-14 21:19:27.855284,32.0,660.0
75.9799663065297,9.457563134968302,2.0,2.551658731108559,3.796023497252257,4.0,53.621095843272165,64.80259819810104,7.0,59.52017670678126,12.0,67.10137763545407,40.769904301341946,0.0,21.54448545895868,0.0,0.0,0.0,2,privilege_escalation,2026-01-14 21:19:47.828762,12.0,680.0
47.48324880466617,8.401456538996445,1.0,0.025553693696059573,3.301521721950008,1.0,57.24873268191246,33.43091268682084,9.0,60.64098468904892,18.0,47.923663903581,16.044486223646302,0.0,19.93344013335266,0.0,0.0,1.0,2,privilege_escalation,2026-01-14 21:19:47.851357,29.0,680.0
88.20148149381468,7.362021683442593,1.0,0.0777587432879186,4.210183537828323,1.0,36.66571975813552,62.301400300453544,9.0,40.94030198816366,8.0,53.7336101400571,30.59783425039687,0.0,7.777949399561978,1.0,0.0,1.0,2,privilege_escalation,2026-01-14 21:19:47.855284,32.0,680.0
28.134342984312426,16.47374733672015,2.0,0.13543129830473033,3.192037041764557,2.0,38.808282578831445,70.32211074558617,10.0,16.749651589519438,10.0,28.92658769884107,28.551793382381785,0.0,18.98579461468308,1.0,0.0,0.0,2,privilege_escalation,2026-01-14 21:20:07.828762,12.0,700.0
53.60988513471691,11.177388087698727,2.0,0.7373741619071048,5.32720320920006,2.0,64.25113986268768,65.60743533191231,4.0,22.49035073357352,15.0,252.76513827584094,27.6565060644662,0.0,5.195495107901424,0.0,0.0,0.0,2,privilege_escalation,2026-01-14 21:20:07.851357,29.0,700.0
74.28861771358402,24.3648620066371,1.0,1.0152330726549814,5.62655385269028,1.0,74.94903013811533,69.56504181277421,5.0,29.40422881003859,4.0,1.8093108569546512,34.755457691283084,0.0,1.0402135905349765,0.0,1.0,0.0,2,privilege_escalation,2026-01-14 21:20:07.855284,32.0,700.0
29.333052329355812,17.508824158481055,1.0,0.46520876561170593,4.654138312016717,3.0,53.524188899610046,45.01682076849433,7.0,13.649196134206845,8.0,157.7591453790558,32.289086960763655,0.0,11.328252966665513,0.0,1.0,0.0,2,privilege_escalation,2026-01-14 21:20:27.828762,12.0,720.0
31.611389163809086,17.21402607788179,2.0,2.560453658095403,5.2812568898994074,2.0,44.67945389774225,80.5673105728687,6.0,44.28209595776222,10.0,48.34619485252392,18.75120356458037,0.0,6.3221925476348115,1.0,0.0,1.0,2,privilege_escalation,2026-01-14 21:20:27.855284,32.0,720.0
33.6231415883529,5.515553186149455,1.0,2.0565743990938223,4.535641978119197,1.0,17.288283779505775,82.3292180579355,7.0,26.89549731484775,13.0,210.67587122056327,32.95166171741267,0.0,7.103140756602496,1.0,1.0,0.0,2,privilege_escalation,2026-01-14 21:20:47.828762,12.0,740.0
23.28240099296579,26.25652786755798,1.0,0.7354110212031146,5.1669946419707005,3.0,16.159385352083035,69.79253265231496,7.0,31.871900345220922,15.0,56.330363394498704,12.2270336394167,0.0,12.485497825083574,1.0,0.0,1.0,2,privilege_escalation,2026-01-14 21:20:47.855284,32.0,740.0
23.782338856840394,8.541016115765423,2.0,0.06234505605974404,3.8020791297111205,1.0,72.26592146150848,61.60706037499207,13.0,14.938436282647935,16.0,203.82731200488547,13.27049136992159,0.0,4.272280675543527,0.0,0.0,0.0,2,privilege_escalation,2026-01-14 21:21:07.828762,12.0,760.0
34.56157965631464,9.237049791545235,3.0,1.042208830205373,4.664731881684995,5.0,52.52027602115629,46.842415315326434,9.0,40.85854960638971,6.0,0.7480957041425285,18.268685967122035,0.0,2.724890921426396,1.0,1.0,1.0,2,privilege_escalation,2026-01-14 21:21:07.855284,32.0,760.0
26.663244370078587,8.181153997138708,2.0,0.023005661854286468,5.041547845498269,3.0,49.184345436096045,64.44380156477708,6.0,27.01916194026383,12.0,39.24474634877471,11.164867356497775,0.0,13.822952557484927,1.0,1.0,0.0,2,privilege_escalation,2026-01-14 21:21:27.828762,12.0,780.0
37.96234282435062,5.25738749026738,1.0,0.5612465162022668,5.127847009050348,5.0,47.08732935327222,80.61392571914872,6.0,43.72751467232443,14.0,30.33799124071838,19.708875360131977,0.0,7.6155651385075505,1.0,0.0,1.0,2,privilege_escalation,2026-01-14 21:21:27.855284,32.0,780.0
45.352924715782855,14.112315025808389,1.0,2.6332549055861625,4.92142522618479,1.0,50.12146091316892,49.09983116071464,8.0,51.16636867653748,12.0,40.740808082549634,3.9316727210072733,0.0,11.954870311019192,1.0,0.0,1.0,2,privilege_escalation,2026-01-14 21:21:47.828762,12.0,800.0
27.884035976237936,9.911307026863799,4.0,0.7525968755012463,3.836922420464357,0.0,50.655577351219385,78.78829119700212,8.0,23.492122518593746,10.0,59.029523595254794,35.141176968904674,0.0,7.970351657554384,0.0,1.0,0.0,2,privilege_escalation,2026-01-14 21:21:47.855284,32.0,800.0
37.228171066790914,16.691814587809468,1.0,0.11131428794294777,5.063199709829055,5.0,12.998474752220297,26.914410147363405,9.0,30.58780139437203,13.0,128.60558527081582,27.313357173918078,0.0,23.5505061710869,0.0,1.0,0.0,2,privilege_escalation,2026-01-14 21:22:07.828762,12.0,820.0
99.63995798645115,26.596827510069282,0.0,0.5213806764273948,4.293067674785779,2.0,51.41056669145336,46.93354313362545,6.0,18.41117962564509,13.0,310.2838249585219,11.770606945364687,0.0,4.6928770322588385,1.0,1.0,1.0,2,privilege_escalation,2026-01-14 21:22:07.855284,32.0,820.0
44.33835122777318,5.298606518194264,2.0,3.8707958129713345,4.743001549904039,7.0,48.43998977601706,78.3904043402116,9.0,9.534384002932455,14.0,4.060886842311743,18.505745342815025,0.0,1.5196043969616757,0.0,0.0,1.0,2,privilege_escalation,2026-01-14 21:22:27.855284,32.0,840.0
42.6310185040982,7.747042444261391,8.0,0.5602761660129189,4.168750089126343,2.0,89.02917860065787,101.24215702624676,10.0,44.14409331704851,5.0,45.54093565946797,24.54537169032781,0.0,7.645191295872973,0.0,0.0,1.0,2,privilege_escalation,2026-01-14 21:22:47.855284,32.0,860.0
64.26765325360755,16.42520828284666,2.0,1.6085739621063306,6.647821153297324,6.0,34.71163089924908,56.92028734785006,4.0,37.1065812155393,16.0,119.1371384250048,12.0,0.0,2.0,0.0,1.0,1.0,3,lateral_movement,2026-01-14 21:23:27.828762,12.0,900.0
87.46287780034002,11.900628071375579,1.1347859084765468,3.321810182878047,5.695485239861227,6.808715450859281,45.62184707634588,62.80413267136938,6.808715450859281,61.37040920379345,24.96528998648403,404.90032515727364,14.752216810195108,0.0,2.2695718169530936,0.0,1.1347859084765468,0.0,3,lateral_movement,2026-01-14 21:23:27.851357,29.0,900.0
81.46644487914054,34.28812303724232,4.0,1.30659435646355,4.976979177017457,6.0,64.86082351461815,45.8167137503654,7.0,45.46798684643374,15.0,10.671208139578201,7.0,0.0,4.0,1.0,1.0,0.0,3,lateral_movement,2026-01-14 21:23:27.855284,32.0,900.0
80.06498017720912,35.77749930220935,6.0,0.022406090735306305,4.54641887595216,3.0,54.441489171024436,51.7259849257148,9.0,52.97105690414989,17.0,92.25103994044565,10.0,0.0,3.0,1.0,0.0,0.0,3,lateral_movement,2026-01-14 21:23:47.828762,12.0,920.0
24.516169976415405,31.854097243890788,2.0,0.6251953342832491,4.31028791951982,6.0,44.73881433290707,71.41640266168692,9.0,62.36918639603065,25.0,127.23187049028598,11.0,0.0,0.0,0.0,1.0,1.0,3,lateral_movement,2026-01-14 21:23:47.851357,29.0,920.0
25.93865463919149,20.387135474232366,7.0,0.8746016066517863,5.781153952902997,9.0,43.35257101874592,50.900082746593114,4.0,27.606996657671857,22.0,140.69260413910246,13.0,0.0,3.0,0.0,0.0,0.0,3,lateral_movement,2026-01-14 21:23:47.855284,32.0,920.0
